timestamp,temperature_c,humidity_pct,solar_radiation_wm2,wind_speed_ms,building_id,building_type,area_sqm,hour,day_of_week,day_name,month,is_weekend,is_exam_week,is_vacation,is_holiday,occupancy_rate,hvac_power_kwh,lighting_power_kwh,equipment_power_kwh,total_power_kwh,is_anomaly,anomaly_type,anomaly_severity,expected_normal_kwh
2024-11-17 21:00:00,21.39,70.14,0.0,1.87,Hostel_Boys_Block,Residential,22000,21,6,Sunday,11,1,0,0,0,1.0,8.96,47.6,58.56,116.11,0,Normal,None,116.11
2024-11-17 21:00:00,21.39,70.14,0.0,1.87,Hostel_Girls_Block,Residential,18000,21,6,Sunday,11,1,0,0,0,1.0,6.25,38.65,48.05,93.6,0,Normal,None,93.6
2024-11-17 22:00:00,16.66,75.31,0.0,4.67,Academic_Block_1,Academic,25000,22,6,Sunday,11,1,0,0,0,0.01,20.25,11.7,13.92,45.11,0,Normal,None,45.11
2024-11-17 22:00:00,16.66,75.31,0.0,4.67,Central_Library,Library,12000,22,6,Sunday,11,1,0,0,0,0.588,10.5,20.2,24.55,52.45,0,Normal,None,52.45
2024-11-17 22:00:00,16.66,75.31,0.0,4.67,Dining_Hall_Mess,Commercial,8000,22,6,Sunday,11,1,0,0,0,0.244,6.0,8.51,11.99,26.92,0,Normal,None,26.92
2024-11-17 22:00:00,16.66,75.31,0.0,4.67,Hostel_Boys_Block,Residential,22000,22,6,Sunday,11,1,0,0,0,1.0,8.96,47.6,57.18,113.22,0,Normal,None,113.22
2024-11-17 22:00:00,16.66,75.31,0.0,4.67,Hostel_Girls_Block,Residential,18000,22,6,Sunday,11,1,0,0,0,1.0,6.25,38.65,46.77,24.602776308370544,1,Power Phase Loss / Sensor Fault,Medium,92.25
2024-11-17 23:00:00,18.41,70.96,0.0,1.35,Academic_Block_1,Academic,25000,23,6,Sunday,11,1,0,0,0,0.065,20.25,14.18,16.16,49.61,0,Normal,None,49.61
2024-11-17 23:00:00,18.41,70.96,0.0,1.35,Central_Library,Library,12000,23,6,Sunday,11,1,0,0,0,0.447,10.5,17.16,20.09,47.38,0,Normal,None,47.38
2024-11-17 23:00:00,18.41,70.96,0.0,1.35,Dining_Hall_Mess,Commercial,8000,23,6,Sunday,11,1,0,0,0,0.015,6.0,5.22,16.50255595484348,27.57255595484348,1,Heavy Equipment Overload,Critical,16.63
2024-11-17 23:00:00,18.41,70.96,0.0,1.35,Hostel_Boys_Block,Residential,22000,23,6,Sunday,11,1,0,0,0,1.0,8.96,47.6,59.7,117.42,0,Normal,None,117.42
2024-11-17 23:00:00,18.41,70.96,0.0,1.35,Hostel_Girls_Block,Residential,18000,23,6,Sunday,11,1,0,0,0,1.0,6.25,38.65,46.38,90.58,0,Normal,None,90.58
2024-11-18 00:00:00,15.6,76.73,0.0,3.73,Academic_Block_1,Academic,25000,0,0,Monday,11,0,0,0,0,0.076,21.52,14.67,17.71,55.94,0,Normal,None,55.94
2024-11-18 00:00:00,15.6,76.73,0.0,3.73,Central_Library,Library,12000,0,0,Monday,11,0,0,0,0,0.093,11.13,9.51,10.03,31.35,0,Normal,None,31.35
2024-11-18 00:00:00,15.6,76.73,0.0,3.73,Dining_Hall_Mess,Commercial,8000,0,0,Monday,11,0,0,0,0,0.04,6.38,5.58,7.66,19.78,0,Normal,None,19.78
2024-11-18 00:00:00,15.6,76.73,0.0,3.73,Hostel_Boys_Block,Residential,22000,0,0,Monday,11,0,0,0,0,0.879,11.86,42.81,49.91,103.58,0,Normal,None,103.58
2024-11-18 00:00:00,15.6,76.73,0.0,3.73,Hostel_Girls_Block,Residential,18000,0,0,Monday,11,0,0,0,0,0.808,8.49,32.43,39.45,77.55,0,Normal,None,77.55
2024-11-18 01:00:00,11.6,80.47,0.0,3.36,Academic_Block_1,Academic,25000,1,0,Monday,11,0,0,0,0,0.01,32.41,11.7,14.32,59.12,0,Normal,None,59.12
2024-11-18 01:00:00,11.6,80.47,0.0,3.36,Central_Library,Library,12000,1,0,Monday,11,0,0,0,0,0.018,16.44,7.89,9.79,33.02,0,Normal,None,33.02
2024-11-18 01:00:00,11.6,80.47,0.0,3.36,Dining_Hall_Mess,Commercial,8000,1,0,Monday,11,0,0,0,0,0.063,10.36,5.91,7.24,24.69,0,Normal,None,24.69
2024-11-18 01:00:00,11.6,80.47,0.0,3.36,Hostel_Boys_Block,Residential,22000,1,0,Monday,11,0,0,0,0,0.93,42.1,44.83,55.39,142.18,0,Normal,None,142.18
2024-11-18 01:00:00,11.6,80.47,0.0,3.36,Hostel_Girls_Block,Residential,18000,1,0,Monday,11,0,0,0,0,0.847,31.71,33.69,40.85,106.58,0,Normal,None,106.58
2024-11-18 02:00:00,12.48,78.88,0.0,3.69,Academic_Block_1,Academic,25000,2,0,Monday,11,0,0,0,0,0.038,30.6,12.96,15.62,60.07,0,Normal,None,60.07
2024-11-18 02:00:00,12.48,78.88,0.0,3.69,Central_Library,Library,12000,2,0,Monday,11,0,0,0,0,0.037,15.46,8.3,9.29,29.64,0,Normal,None,29.64
2024-11-18 02:00:00,12.48,78.88,0.0,3.69,Dining_Hall_Mess,Commercial,8000,2,0,Monday,11,0,0,0,0,0.013,9.13,5.19,4.99,20.36,0,Normal,None,20.36
2024-11-18 02:00:00,12.48,78.88,0.0,3.69,Hostel_Boys_Block,Residential,22000,2,0,Monday,11,0,0,0,0,0.866,34.22,42.29,49.77,126.54,0,Normal,None,126.54
2024-11-18 02:00:00,12.48,78.88,0.0,3.69,Hostel_Girls_Block,Residential,18000,2,0,Monday,11,0,0,0,0,0.885,27.22,34.92,41.03,101.54,0,Normal,None,101.54
2024-11-18 03:00:00,12.59,76.8,0.0,2.55,Academic_Block_1,Academic,25000,3,0,Monday,11,0,0,0,0,0.045,30.42,13.28,15.5,60.53,0,Normal,None,60.53
2024-11-18 03:00:00,12.59,76.8,0.0,2.55,Central_Library,Library,12000,3,0,Monday,11,0,0,0,0,0.076,15.7,9.14,9.41,35.54,0,Normal,None,35.54
2024-11-18 03:00:00,12.59,76.8,0.0,2.55,Dining_Hall_Mess,Commercial,8000,3,0,Monday,11,0,0,0,0,0.051,9.3,5.73,6.85,23.05,0,Normal,None,23.05
2024-11-18 03:00:00,12.59,76.8,0.0,2.55,Hostel_Boys_Block,Residential,22000,3,0,Monday,11,0,0,0,0,0.799,32.17,39.64,50.05,123.24,0,Normal,None,123.24
2024-11-18 03:00:00,12.59,76.8,0.0,2.55,Hostel_Girls_Block,Residential,18000,3,0,Monday,11,0,0,0,0,0.856,26.12,33.98,41.05,102.41,0,Normal,None,102.41
2024-11-18 04:00:00,11.29,77.64,0.0,3.23,Academic_Block_1,Academic,25000,4,0,Monday,11,0,0,0,0,0.012,33.32,11.79,13.67,59.3,0,Normal,None,59.3
2024-11-18 04:00:00,11.29,77.64,0.0,3.23,Central_Library,Library,12000,4,0,Monday,11,0,0,0,0,0.094,17.94,9.53,11.77,39.56,0,Normal,None,39.56
2024-11-18 04:00:00,11.29,77.64,0.0,3.23,Dining_Hall_Mess,Commercial,8000,4,0,Monday,11,0,0,0,0,0.01,10.16,5.14,6.52,18.94,0,Normal,None,18.94
2024-11-18 04:00:00,11.29,77.64,0.0,3.23,Hostel_Boys_Block,Residential,22000,4,0,Monday,11,0,0,0,0,0.88,43.13,42.85,51.93,137.99,0,Normal,None,137.99
2024-11-18 04:00:00,11.29,77.64,0.0,3.23,Hostel_Girls_Block,Residential,18000,4,0,Monday,11,0,0,0,0,0.895,34.53,35.25,42.22,110.49,0,Normal,None,110.49
2024-11-18 05:00:00,11.81,80.63,0.0,2.26,Academic_Block_1,Academic,25000,5,0,Monday,11,0,0,0,0,0.011,31.85,11.74,14.45,56.46,0,Normal,None,56.46
2024-11-18 05:00:00,11.81,80.63,0.0,2.26,Central_Library,Library,12000,5,0,Monday,11,0,0,0,0,0.078,16.92,9.18,13.93,38.72,0,Normal,None,38.72
2024-11-18 05:00:00,11.81,80.63,0.0,2.26,Dining_Hall_Mess,Commercial,8000,5,0,Monday,11,0,0,0,0,0.074,10.25,6.07,8.59,23.64,0,Normal,None,23.64
2024-11-18 05:00:00,11.81,80.63,0.0,2.26,Hostel_Boys_Block,Residential,22000,5,0,Monday,11,0,0,0,0,0.815,37.85,40.27,48.15,126.02,0,Normal,None,126.02
2024-11-18 05:00:00,11.81,80.63,0.0,2.26,Hostel_Girls_Block,Residential,18000,5,0,Monday,11,0,0,0,0,0.825,30.08,32.98,39.84,107.03,0,Normal,None,107.03
2024-11-18 06:00:00,17.14,74.88,0.0,2.47,Academic_Block_1,Academic,25000,6,0,Monday,11,0,0,0,0,0.11,20.25,16.2,19.39,53.48,0,Normal,None,53.48
2024-11-18 06:00:00,17.14,74.88,0.0,2.47,Central_Library,Library,12000,6,0,Monday,11,0,0,0,0,0.101,10.5,9.68,12.68,31.49,0,Normal,None,31.49
2024-11-18 06:00:00,17.14,74.88,0.0,2.47,Dining_Hall_Mess,Commercial,8000,6,0,Monday,11,0,0,0,0,0.131,6.0,6.89,9.84,22.85,0,Normal,None,22.85
2024-11-18 06:00:00,17.14,74.88,0.0,2.47,Hostel_Boys_Block,Residential,22000,6,0,Monday,11,0,0,0,0,0.827,8.96,40.75,50.23,100.91,0,Normal,None,100.91
2024-11-18 06:00:00,17.14,74.88,0.0,2.47,Hostel_Girls_Block,Residential,18000,6,0,Monday,11,0,0,0,0,0.825,6.25,32.98,40.45,78.02,0,Normal,None,78.02
2024-11-18 07:00:00,13.81,73.24,227.0,1.87,Academic_Block_1,Academic,25000,7,0,Monday,11,0,0,0,0,0.011,27.22,11.45,12.95,53.93,0,Normal,None,53.93
2024-11-18 07:00:00,13.81,73.24,227.0,1.87,Central_Library,Library,12000,7,0,Monday,11,0,0,0,0,0.448,17.21,11.37,20.79,50.72,0,Normal,None,50.72
2024-11-18 07:00:00,13.81,73.24,227.0,1.87,Dining_Hall_Mess,Commercial,8000,7,0,Monday,11,0,0,0,0,0.644,11.64,8.71,18.27,39.32,0,Normal,None,39.32
2024-11-18 07:00:00,13.81,73.24,227.0,1.87,Hostel_Boys_Block,Residential,22000,7,0,Monday,11,0,0,0,0,0.788,24.64,20.48,46.4,90.97,0,Normal,None,90.97
2024-11-18 07:00:00,13.81,73.24,227.0,1.87,Hostel_Girls_Block,Residential,18000,7,0,Monday,11,0,0,0,0,0.879,20.15,17.64,40.12,78.31,0,Normal,None,78.31
2024-11-18 08:00:00,18.84,66.74,336.75,2.18,Academic_Block_1,Academic,25000,8,0,Monday,11,0,0,0,0,0.043,21.6,12.02,13.97,47.9,0,Normal,None,47.9
2024-11-18 08:00:00,18.84,66.74,336.75,2.18,Central_Library,Library,12000,8,0,Monday,11,0,0,0,0,0.519,11.85,11.98,25.73,50.22,0,Normal,None,50.22
2024-11-18 08:00:00,18.84,66.74,336.75,2.18,Dining_Hall_Mess,Commercial,8000,8,0,Monday,11,0,0,0,0,0.898,7.35,10.17,21.63,40.79,0,Normal,None,40.79
2024-11-18 08:00:00,18.84,66.74,336.75,2.18,Hostel_Boys_Block,Residential,22000,8,0,Monday,11,0,0,0,0,0.872,10.31,21.81,51.93,84.76,0,Normal,None,84.76
2024-11-18 08:00:00,18.84,66.74,336.75,2.18,Hostel_Girls_Block,Residential,18000,8,0,Monday,11,0,0,0,0,0.817,7.6,16.84,111.71146101635458,133.10146101635456,1,Heavy Equipment Overload,Critical,61.42
2024-11-18 09:00:00,17.53,72.86,504.43,4.29,Academic_Block_1,Academic,25000,9,0,Monday,11,0,0,0,0,0.29,22.27,16.47,28.85,67.71,0,Normal,None,67.71
2024-11-18 09:00:00,17.53,72.86,504.43,4.29,Central_Library,Library,12000,9,0,Monday,11,0,0,0,0,0.699,12.52,13.54,25.7,52.81,0,Normal,None,52.81
2024-11-18 09:00:00,17.53,72.86,504.43,4.29,Dining_Hall_Mess,Commercial,8000,9,0,Monday,11,0,0,0,0,0.543,8.02,8.13,14.89,27.79,0,Normal,None,27.79
2024-11-18 09:00:00,17.53,72.86,504.43,4.29,Hostel_Boys_Block,Residential,22000,9,0,Monday,11,0,0,0,0,0.229,10.98,11.63,21.06,44.27,0,Normal,None,44.27
2024-11-18 09:00:00,17.53,72.86,504.43,4.29,Hostel_Girls_Block,Residential,18000,9,0,Monday,11,0,0,0,0,0.221,8.27,9.11,17.03,37.28,0,Normal,None,37.28
2024-11-18 10:00:00,19.7,68.2,743.81,0.5,Academic_Block_1,Academic,25000,10,0,Monday,11,0,0,0,0,0.577,23.23,21.64,43.85,91.42,0,Normal,None,91.42
2024-11-18 10:00:00,19.7,68.2,743.81,0.5,Central_Library,Library,12000,10,0,Monday,11,0,0,0,0,0.662,13.48,13.22,27.05,51.47,0,Normal,None,51.47
2024-11-18 10:00:00,19.7,68.2,743.81,0.5,Dining_Hall_Mess,Commercial,8000,10,0,Monday,11,0,0,0,0,0.175,8.98,6.01,9.19,24.58,0,Normal,None,24.58
2024-11-18 10:00:00,19.7,68.2,743.81,0.5,Hostel_Boys_Block,Residential,22000,10,0,Monday,11,0,0,0,0,0.245,11.94,11.88,21.37,47.04,0,Normal,None,47.04
2024-11-18 10:00:00,19.7,68.2,743.81,0.5,Hostel_Girls_Block,Residential,18000,10,0,Monday,11,0,0,0,0,0.249,9.23,9.48,17.78,35.06,0,Normal,None,35.06
2024-11-18 11:00:00,22.08,68.71,729.03,4.74,Academic_Block_1,Academic,25000,11,0,Monday,11,0,0,0,0,0.802,24.1,25.69,56.77,104.96,0,Normal,None,104.96
2024-11-18 11:00:00,22.08,68.71,729.03,4.74,Central_Library,Library,12000,11,0,Monday,11,0,0,0,0,0.773,13.85,14.18,31.24,60.09,0,Normal,None,60.09
2024-11-18 11:00:00,22.08,68.71,729.03,4.74,Dining_Hall_Mess,Commercial,8000,11,0,Monday,11,0,0,0,0,0.303,9.09,6.75,11.83,28.06,0,Normal,None,28.06
2024-11-18 11:00:00,22.08,68.71,729.03,4.74,Hostel_Boys_Block,Residential,22000,11,0,Monday,11,0,0,0,0,0.26,12.33,12.12,22.71,46.98,0,Normal,None,46.98
2024-11-18 11:00:00,22.08,68.71,729.03,4.74,Hostel_Girls_Block,Residential,18000,11,0,Monday,11,0,0,0,0,0.268,9.55,9.72,17.33,37.05,0,Normal,None,37.05
2024-11-18 12:00:00,21.13,71.03,682.72,2.17,Academic_Block_1,Academic,25000,12,0,Monday,11,0,0,0,0,0.862,22.98,26.77,60.49,106.45,0,Normal,None,106.45
2024-11-18 12:00:00,21.13,71.03,682.72,2.17,Central_Library,Library,12000,12,0,Monday,11,0,0,0,0,0.73,13.23,13.81,27.25,52.71,0,Normal,None,52.71
2024-11-18 12:00:00,21.13,71.03,682.72,2.17,Dining_Hall_Mess,Commercial,8000,12,0,Monday,11,0,0,0,0,0.652,8.73,8.76,17.07,33.85,0,Normal,None,33.85
2024-11-18 12:00:00,21.13,71.03,682.72,2.17,Hostel_Boys_Block,Residential,22000,12,0,Monday,11,0,0,0,0,0.193,11.69,11.06,19.48,42.48,0,Normal,None,42.48
2024-11-18 12:00:00,21.13,71.03,682.72,2.17,Hostel_Girls_Block,Residential,18000,12,0,Monday,11,0,0,0,0,0.287,8.98,9.97,20.69,40.41,0,Normal,None,40.41
2024-11-18 13:00:00,24.1,70.05,887.19,4.89,Academic_Block_1,Academic,25000,13,0,Monday,11,0,0,0,0,0.909,50.34,27.61,63.35,138.59,0,Normal,None,138.59
2024-11-18 13:00:00,24.1,70.05,887.19,4.89,Central_Library,Library,12000,13,0,Monday,11,0,0,0,0,0.824,25.98,14.62,31.06,69.53,0,Normal,None,69.53
2024-11-18 13:00:00,24.1,70.05,887.19,4.89,Dining_Hall_Mess,Commercial,8000,13,0,Monday,11,0,0,0,0,0.984,18.52,10.67,22.7,52.46,0,Normal,None,52.46
2024-11-18 13:00:00,24.1,70.05,887.19,4.89,Hostel_Boys_Block,Residential,22000,13,0,Monday,11,0,0,0,0,0.213,23.71,11.37,20.13,54.79,0,Normal,None,54.79
2024-11-18 13:00:00,24.1,70.05,887.19,4.89,Hostel_Girls_Block,Residential,18000,13,0,Monday,11,0,0,0,0,0.248,19.47,9.46,16.26,46.41,0,Normal,None,46.41
2024-11-18 14:00:00,19.95,70.88,810.92,0.9,Academic_Block_1,Academic,25000,14,0,Monday,11,0,0,0,0,0.698,23.49,23.81,51.22,97.74,0,Normal,None,97.74
2024-11-18 14:00:00,19.95,70.88,810.92,0.9,Central_Library,Library,12000,14,0,Monday,11,0,0,0,0,0.815,13.74,14.54,29.89,58.12,0,Normal,None,58.12
2024-11-18 14:00:00,19.95,70.88,810.92,0.9,Dining_Hall_Mess,Commercial,8000,14,0,Monday,11,0,0,0,0,0.696,9.24,9.01,18.28,36.04,0,Normal,None,36.04
2024-11-18 14:00:00,19.95,70.88,810.92,0.9,Hostel_Boys_Block,Residential,22000,14,0,Monday,11,0,0,0,0,0.267,12.2,12.23,24.08,48.23,0,Normal,None,48.23
2024-11-18 14:00:00,19.95,70.88,810.92,0.9,Hostel_Girls_Block,Residential,18000,14,0,Monday,11,0,0,0,0,0.272,9.49,9.78,18.46,38.52,0,Normal,None,38.52
2024-11-18 15:00:00,24.61,79.05,545.49,7.25,Academic_Block_1,Academic,25000,15,0,Monday,11,0,0,0,0,0.596,47.7,21.98,48.47,118.33,0,Normal,None,118.33
2024-11-18 15:00:00,24.61,79.05,545.49,7.25,Central_Library,Library,12000,15,0,Monday,11,0,0,0,0,0.929,28.75,15.53,33.19,78.19,0,Normal,None,78.19
2024-11-18 15:00:00,24.61,79.05,545.49,7.25,Dining_Hall_Mess,Commercial,8000,15,0,Monday,11,0,0,0,0,0.368,14.47,7.12,13.44,32.79,0,Normal,None,32.79
2024-11-18 15:00:00,24.61,79.05,545.49,7.25,Hostel_Boys_Block,Residential,22000,15,0,Monday,11,0,0,0,0,0.267,26.24,12.23,21.55,61.36,0,Normal,None,61.36
2024-11-18 15:00:00,24.61,79.05,545.49,7.25,Hostel_Girls_Block,Residential,18000,15,0,Monday,11,0,0,0,0,0.311,21.57,10.28,21.59,53.19,0,Normal,None,53.19
2024-11-18 16:00:00,19.19,69.04,473.98,1.14,Academic_Block_1,Academic,25000,16,0,Monday,11,0,0,0,0,0.209,22.15,15.01,23.73,62.98,0,Normal,None,62.98
2024-11-18 16:00:00,19.19,69.04,473.98,1.14,Central_Library,Library,12000,16,0,Monday,11,0,0,0,0,0.82,12.4,14.58,31.06,58.09,0,Normal,None,58.09
2024-11-18 16:00:00,19.19,69.04,473.98,1.14,Dining_Hall_Mess,Commercial,8000,16,0,Monday,11,0,0,0,0,0.119,7.9,5.69,10.24,20.13,0,Normal,None,20.13
2024-11-18 16:00:00,19.19,69.04,473.98,1.14,Hostel_Boys_Block,Residential,22000,16,0,Monday,11,0,0,0,0,0.241,10.86,11.82,21.02,43.4,0,Normal,None,43.4
2024-11-18 16:00:00,19.19,69.04,473.98,1.14,Hostel_Girls_Block,Residential,18000,16,0,Monday,11,0,0,0,0,0.288,8.15,9.98,18.44,37.87,0,Normal,None,37.87
2024-11-18 17:00:00,22.67,76.48,235.3,2.41,Academic_Block_1,Academic,25000,17,0,Monday,11,0,0,0,0,0.01,23.97,11.43,15.26,51.92,0,Normal,None,51.92
2024-11-18 17:00:00,22.67,76.48,235.3,2.41,Central_Library,Library,12000,17,0,Monday,11,0,0,0,0,0.818,15.23,14.57,28.83,58.75,0,Normal,None,58.75
2024-11-18 17:00:00,22.67,76.48,235.3,2.41,Dining_Hall_Mess,Commercial,8000,17,0,Monday,11,0,0,0,0,0.041,7.89,5.24,6.75,18.5,0,Normal,None,18.5
2024-11-18 17:00:00,22.67,76.48,235.3,2.41,Hostel_Boys_Block,Residential,22000,17,0,Monday,11,0,0,0,0,0.249,13.68,11.94,22.39,47.57,0,Normal,None,47.57
2024-11-18 17:00:00,22.67,76.48,235.3,2.41,Hostel_Girls_Block,Residential,18000,17,0,Monday,11,0,0,0,0,0.241,10.24,9.37,16.81,36.53,0,Normal,None,36.53
2024-11-18 18:00:00,23.75,70.24,0.0,1.16,Academic_Block_1,Academic,25000,18,0,Monday,11,0,0,0,0,0.084,28.73,15.03,17.96,57.87,0,Normal,None,57.87
2024-11-18 18:00:00,23.75,70.24,0.0,1.16,Central_Library,Library,12000,18,0,Monday,11,0,0,0,0,0.75,19.86,23.7,27.79,69.6,0,Normal,None,69.6
2024-11-18 18:00:00,23.75,70.24,0.0,1.16,Dining_Hall_Mess,Commercial,8000,18,0,Monday,11,0,0,0,0,0.283,9.77,9.08,9.84,28.75,0,Normal,None,28.75
2024-11-18 18:00:00,23.75,70.24,0.0,1.16,Hostel_Boys_Block,Residential,22000,18,0,Monday,11,0,0,0,0,0.783,26.59,39.01,46.45,113.6,0,Normal,None,113.6
2024-11-18 18:00:00,23.75,70.24,0.0,1.16,Hostel_Girls_Block,Residential,18000,18,0,Monday,11,0,0,0,0,0.868,21.69,34.37,42.0,95.54,0,Normal,None,95.54
2024-11-18 19:00:00,22.19,69.35,0.0,4.27,Academic_Block_1,Academic,25000,19,0,Monday,11,0,0,0,0,0.075,147.83047274258405,14.62,16.97,237.9221039179772,1,Off-Hours HVAC Leakage,High,56.95
2024-11-18 19:00:00,22.19,69.35,0.0,4.27,Central_Library,Library,12000,19,0,Monday,11,0,0,0,0,0.697,11.47,22.56,27.44,58.5,0,Normal,None,58.5
2024-11-18 19:00:00,22.19,69.35,0.0,4.27,Dining_Hall_Mess,Commercial,8000,19,0,Monday,11,0,0,0,0,0.646,6.62,14.3,16.14,35.92,0,Normal,None,35.92
2024-11-18 19:00:00,22.19,69.35,0.0,4.27,Hostel_Boys_Block,Residential,22000,19,0,Monday,11,0,0,0,0,0.824,10.94,40.63,46.87,97.34,0,Normal,None,97.34
2024-11-18 19:00:00,22.19,69.35,0.0,4.27,Hostel_Girls_Block,Residential,18000,19,0,Monday,11,0,0,0,0,0.923,8.0,36.16,44.62,87.41,0,Normal,None,87.41
2024-11-18 20:00:00,17.41,77.68,0.0,0.5,Academic_Block_1,Academic,25000,20,0,Monday,11,0,0,0,0,0.01,20.25,11.7,14.64,45.97,0,Normal,None,45.97
2024-11-18 20:00:00,17.41,77.68,0.0,0.5,Central_Library,Library,12000,20,0,Monday,11,0,0,0,0,0.669,10.5,21.95,24.91,58.03,0,Normal,None,58.03
2024-11-18 20:00:00,17.41,77.68,0.0,0.5,Dining_Hall_Mess,Commercial,8000,20,0,Monday,11,0,0,0,0,1.0,6.0,19.4,24.47,49.27,0,Normal,None,49.27
2024-11-18 20:00:00,17.41,77.68,0.0,0.5,Hostel_Boys_Block,Residential,22000,20,0,Monday,11,0,0,0,0,0.877,8.96,42.73,52.31,103.65,0,Normal,None,103.65
2024-11-18 20:00:00,17.41,77.68,0.0,0.5,Hostel_Girls_Block,Residential,18000,20,0,Monday,11,0,0,0,0,0.878,6.25,34.7,44.83,87.39,0,Normal,None,87.39
2024-11-18 21:00:00,16.21,74.35,0.0,3.34,Academic_Block_1,Academic,25000,21,0,Monday,11,0,0,0,0,0.01,20.25,11.7,13.6,47.39,0,Normal,None,47.39
2024-11-18 21:00:00,16.21,74.35,0.0,3.34,Central_Library,Library,12000,21,0,Monday,11,0,0,0,0,0.618,10.5,20.85,24.95,56.66,0,Normal,None,56.66
2024-11-18 21:00:00,16.21,74.35,0.0,3.34,Dining_Hall_Mess,Commercial,8000,21,0,Monday,11,0,0,0,0,0.648,6.0,14.33,18.01,39.0,0,Normal,None,39.0
2024-11-18 21:00:00,16.21,74.35,0.0,3.34,Hostel_Boys_Block,Residential,22000,21,0,Monday,11,0,0,0,0,0.853,8.96,41.78,52.12,99.58,0,Normal,None,99.58
2024-11-18 21:00:00,16.21,74.35,0.0,3.34,Hostel_Girls_Block,Residential,18000,21,0,Monday,11,0,0,0,0,0.843,6.25,33.56,41.18,82.2,0,Normal,None,82.2
2024-11-18 22:00:00,15.66,73.33,0.0,4.15,Academic_Block_1,Academic,25000,22,0,Monday,11,0,0,0,0,0.022,21.22,12.24,13.9,48.18,0,Normal,None,48.18
2024-11-18 22:00:00,15.66,73.33,0.0,4.15,Central_Library,Library,12000,22,0,Monday,11,0,0,0,0,0.57,11.53,19.81,22.53,53.13,0,Normal,None,53.13
2024-11-18 22:00:00,15.66,73.33,0.0,4.15,Dining_Hall_Mess,Commercial,8000,22,0,Monday,11,0,0,0,0,0.252,6.47,8.63,8.93,22.48,0,Normal,None,22.48
2024-11-18 22:00:00,15.66,73.33,0.0,4.15,Hostel_Boys_Block,Residential,22000,22,0,Monday,11,0,0,0,0,0.901,11.47,43.68,53.65,108.3,0,Normal,None,108.3
2024-11-18 22:00:00,15.66,73.33,0.0,4.15,Hostel_Girls_Block,Residential,18000,22,0,Monday,11,0,0,0,0,0.932,8.35,36.45,44.41,86.77,0,Normal,None,86.77
2024-11-18 23:00:00,15.9,83.54,0.0,4.2,Academic_Block_1,Academic,25000,23,0,Monday,11,0,0,0,0,0.057,20.56,13.82,18.42,52.8,0,Normal,None,52.8
2024-11-18 23:00:00,15.9,83.54,0.0,4.2,Central_Library,Library,12000,23,0,Monday,11,0,0,0,0,0.427,10.76,16.72,18.81,45.61,0,Normal,None,45.61
2024-11-18 23:00:00,15.9,83.54,0.0,4.2,Dining_Hall_Mess,Commercial,8000,23,0,Monday,11,0,0,0,0,0.066,6.1,5.95,6.77,15.91,0,Normal,None,15.91
2024-11-18 23:00:00,15.9,83.54,0.0,4.2,Hostel_Boys_Block,Residential,22000,23,0,Monday,11,0,0,0,0,0.864,9.68,42.21,51.27,102.38,0,Normal,None,102.38
2024-11-18 23:00:00,15.9,83.54,0.0,4.2,Hostel_Girls_Block,Residential,18000,23,0,Monday,11,0,0,0,0,0.905,6.85,35.57,43.77,85.5,0,Normal,None,85.5
2024-11-19 00:00:00,10.62,71.3,0.0,0.69,Academic_Block_1,Academic,25000,0,1,Tuesday,11,0,0,0,0,0.01,35.11,11.7,11.86,58.31,0,Normal,None,58.31
2024-11-19 00:00:00,10.62,71.3,0.0,0.69,Central_Library,Library,12000,0,1,Tuesday,11,0,0,0,0,0.056,18.38,8.71,11.4,38.63,0,Normal,None,38.63
2024-11-19 00:00:00,10.62,71.3,0.0,0.69,Dining_Hall_Mess,Commercial,8000,0,1,Tuesday,11,0,0,0,0,0.117,11.92,6.68,7.62,24.85,0,Normal,None,24.85
2024-11-19 00:00:00,10.62,71.3,0.0,0.69,Hostel_Boys_Block,Residential,22000,0,1,Tuesday,11,0,0,0,0,0.852,47.16,41.74,50.28,138.37,0,Normal,None,138.37
2024-11-19 00:00:00,10.62,71.3,0.0,0.69,Hostel_Girls_Block,Residential,18000,0,1,Tuesday,11,0,0,0,0,0.899,38.65,35.38,41.26,113.66,0,Normal,None,113.66
2024-11-19 01:00:00,13.38,77.17,0.0,1.63,Academic_Block_1,Academic,25000,1,1,Tuesday,11,0,0,0,0,0.049,28.13,13.46,15.95,55.87,0,Normal,None,55.87
2024-11-19 01:00:00,13.38,77.17,0.0,1.63,Central_Library,Library,12000,1,1,Tuesday,11,0,0,0,0,0.131,14.93,10.33,12.56,37.19,0,Normal,None,37.19
2024-11-19 01:00:00,13.38,77.17,0.0,1.63,Dining_Hall_Mess,Commercial,8000,1,1,Tuesday,11,0,0,0,0,0.039,8.47,5.56,6.56,21.26,0,Normal,None,21.26
2024-11-19 01:00:00,13.38,77.17,0.0,1.63,Hostel_Boys_Block,Residential,22000,1,1,Tuesday,11,0,0,0,0,0.924,28.61,44.59,53.72,127.32,0,Normal,None,127.32
2024-11-19 01:00:00,13.38,77.17,0.0,1.63,Hostel_Girls_Block,Residential,18000,1,1,Tuesday,11,0,0,0,0,0.836,21.28,33.34,41.79,96.23,0,Normal,None,96.23
